date,consommation_totale_kwh,consommation_moyenne_kwh,temp_moyenne_c,temp_min_c,temp_max_c,degres_jour_chauffage,nb_releves
2024-01-18,21103.435,30.14776428571429,4.807028571428572,0.6690857142857143,9.361642857142856,12.192971428571429,700
2024-01-19,20888.26,29.840371428571427,4.918628571428571,1.8709857142857145,10.353814285714286,12.08137142857143,700
2024-01-20,17158.29,24.51184285714286,2.8862285714285716,-0.8180571428571428,8.005,14.113771428571427,700
2024-01-21,16919.92,24.171314285714285,3.6525857142857143,-0.22667142857142852,8.396785714285715,13.347414285714287,700
2024-01-22,21583.82,30.834028571428572,2.5182714285714285,-0.5184142857142858,7.903042857142857,14.481728571428572,700
2024-01-23,21480.51,30.686442857142854,3.2545999999999995,-1.5896142857142856,8.117214285714287,13.7454,700
2024-01-24,21208.065,30.297235714285712,4.0297285714285715,-0.3850857142857143,8.852057142857142,12.97027142857143,700
2024-01-25,21609.83,30.871185714285716,2.6765142857142856,-1.5649142857142857,6.867328571428572,14.323485714285715,700
2024-01-26,20953.235,29.933192857142856,4.9662999999999995,0.638457142857143,10.770328571428571,12.0337,700
2024-01-27,17138.15,24.48307142857143,2.7397,-1.0179714285714285,7.993028571428571,14.260299999999999,700
2024-01-28,17025.98,24.32282857142857,3.0134857142857143,-0.45875714285714286,9.013057142857143,13.986514285714286,700
2024-01-29,21441.915,30.631307142857143,3.1805,-0.07304285714285713,9.266357142857142,13.8195,700
2024-01-30,21453.03,30.647185714285712,2.9678857142857145,-1.856328571428571,8.2574,14.032114285714284,700
2024-01-31,21392.8,30.561142857142855,3.5376000000000003,-1.423442857142857,8.418042857142858,13.4624,700
2024-02-01,21266.81,30.381157142857145,3.4538285714285712,-0.6179714285714285,9.281085714285714,13.546171428571428,700
2024-02-02,21430.735,30.615335714285717,3.059471428571429,-1.734257142857143,8.523128571428572,13.940528571428572,700
2024-02-03,16861.915,24.08845,2.8621857142857143,-0.5560142857142857,8.038528571428571,14.137814285714285,700
2024-02-04,17080.03,24.400042857142857,2.8732285714285712,-0.3629285714285715,7.5531428571428565,14.126771428571429,700
2024-02-05,21054.46,30.0778,4.238428571428572,1.2735714285714286,10.104185714285714,12.761571428571429,700
2024-02-06,21101.815,30.145449999999997,4.026471428571428,-0.45551428571428576,9.865414285714285,12.97352857142857,700
2024-02-07,21180.48,30.257828571428572,3.6613285714285713,0.10578571428571432,9.3877,13.338671428571429,700
2024-02-08,20689.579999999998,29.556542857142855,5.064857142857143,-0.6682,10.59252857142857,11.935142857142857,700
2024-02-09,20864.29,29.806128571428573,4.535528571428571,0.6231857142857143,9.064214285714286,12.464471428571427,700
2024-02-10,17145.48,24.493542857142856,2.457957142857143,-2.662757142857143,6.990857142857143,14.542042857142858,700
2024-02-11,16032.825,22.904035714285715,5.3586285714285715,1.9281714285714286,10.7728,11.641371428571428,700
2024-02-12,21156.329999999998,30.223328571428567,4.095971428571429,-1.0505285714285715,9.043657142857143,12.90402857142857,700
2024-02-13,21518.015,30.740021428571428,3.1566428571428573,-1.510257142857143,8.764314285714285,13.843357142857144,700
2024-02-14,20520.035,29.314335714285715,5.7647571428571425,1.5843,11.613585714285714,11.235242857142858,700
2024-02-15,21315.16,30.45022857142857,3.631857142857143,-0.8071857142857143,7.6210571428571425,13.368142857142859,700
2024-02-16,20781.985,29.68855,5.406685714285714,1.020257142857143,10.497157142857143,11.593314285714285,700
2024-02-17,16645.465,23.779235714285715,3.8433428571428574,0.7206142857142857,7.827071428571428,13.156657142857142,700
2024-02-18,16906.24,24.15177142857143,3.472385714285714,-0.4390714285714285,7.672385714285714,13.527614285714286,700
2024-02-19,21029.565,30.042235714285713,4.8225428571428575,1.0198285714285715,9.99627142857143,12.177457142857142,700
2024-02-20,20669.425,29.527749999999997,5.754314285714286,1.1854142857142858,9.84967142857143,11.245685714285713,700
2024-02-21,20561.005,29.372864285714286,6.244757142857143,2.3316285714285714,10.951471428571429,10.755242857142857,700
2024-02-22,20713.52,29.590742857142857,5.342314285714285,0.7959285714285714,9.822614285714286,11.657685714285714,700
2024-02-23,21176.955,30.25279285714286,3.8696714285714284,-0.1704142857142857,8.661271428571428,13.13032857142857,700
2024-02-24,16138.055,23.054364285714286,4.987642857142857,1.1049285714285715,10.258885714285714,12.012357142857143,700
2024-02-25,16489.435,23.556335714285716,4.412785714285714,-0.6883,8.69902857142857,12.587214285714285,700
2024-02-26,20474.65,29.2495,5.9153714285714285,1.8112714285714286,10.936771428571427,11.08462857142857,700
2024-02-27,20723.865,29.605521428571432,5.085485714285714,0.5919285714285714,10.138685714285714,11.914514285714285,700
2024-02-28,20906.98,29.867114285714287,5.3970142857142855,0.8990857142857143,11.509485714285715,11.602985714285715,700
2024-02-29,20906.17,29.86595714285714,4.892185714285715,0.16241428571428576,9.474714285714287,12.107814285714285,700
2024-03-01,19924.13,28.46304285714286,7.197585714285715,2.5931714285714285,11.97787142857143,9.802414285714285,700
2024-03-02,15399.05,21.998642857142855,6.328028571428571,1.5988857142857142,12.321942857142856,10.671971428571428,700
2024-03-03,15359.67,21.942385714285713,6.253171428571429,1.7222285714285714,11.98027142857143,10.746828571428571,700
2024-03-04,20624.935,29.46419285714286,5.0507285714285715,0.7815857142857143,10.538985714285714,11.949271428571429,700
2024-03-05,20411.92,29.15988571428571,6.002457142857144,1.6515999999999997,11.024199999999999,10.997542857142857,700
2024-03-06,20232.325,28.90332142857143,5.7727571428571425,1.8092428571428572,12.033642857142858,11.227242857142857,700
2024-03-07,20069.99,28.671414285714288,7.017842857142857,2.6216142857142857,11.373142857142858,9.982157142857144,700
2024-03-08,20405.49,29.150700000000004,4.841642857142857,0.7579714285714286,9.734885714285715,12.158357142857144,700
2024-03-09,16232.545,23.18935,4.564728571428572,-0.05058571428571436,9.050214285714286,12.43527142857143,700
2024-03-10,15169.835,21.671192857142856,7.254728571428572,4.280785714285714,12.432542857142858,9.745271428571428,700
2024-03-11,19714.905,28.16415,7.228957142857143,2.3071571428571427,13.554214285714286,9.771042857142858,700
2024-03-12,20011.3,28.587571428571426,7.372028571428571,2.975271428571429,12.027642857142858,9.627971428571428,700
2024-03-13,19706.615,28.152307142857143,6.911228571428571,2.838857142857143,11.941971428571428,10.088771428571429,700
2024-03-14,20003.135,28.57590714285714,6.636342857142856,2.101857142857143,11.77102857142857,10.363657142857143,700
2024-03-15,19695.21,28.136014285714285,8.011700000000001,3.5714571428571427,13.869614285714285,8.988299999999999,700
2024-03-16,14747.075,21.06725,8.238885714285715,3.5197857142857143,13.353871428571427,8.761114285714285,700
2024-03-17,14912.35,21.303357142857145,7.3591,2.084257142857143,12.316785714285714,9.6409,700
2024-03-18,19412.1,27.731571428571428,8.308857142857143,5.042685714285715,13.7124,8.691142857142857,700
2024-03-19,19765.165,28.235950000000003,7.4878857142857145,3.9086857142857143,12.523085714285713,9.512114285714286,700
2024-03-20,20275.385,28.964835714285712,6.2059,2.7337285714285713,12.49392857142857,10.7941,700
2024-03-21,18950.865,27.07266428571429,9.020514285714285,3.8468857142857145,14.564528571428571,7.9794857142857145,700
2024-03-22,19681.835,28.11690714285714,7.911057142857143,2.7952142857142857,13.258457142857143,9.088942857142857,700
2024-03-23,15278.26,21.826085714285714,7.074514285714286,2.9287714285714284,11.217671428571428,9.925485714285715,700
2024-03-24,14244.425,20.34917857142857,9.162585714285713,4.820228571428571,14.133285714285714,7.837414285714285,700
2024-03-25,19311.715,27.588164285714285,8.267,3.447714285714286,12.2351,8.733,700
2024-03-26,19683.405,28.119149999999998,7.412614285714286,3.3005285714285715,12.68482857142857,9.587385714285714,700
2024-03-27,19303.805,27.576864285714286,8.627728571428571,4.698885714285715,13.234214285714287,8.372271428571429,700
2024-03-28,19006.725,27.152464285714284,9.529271428571429,5.794071428571429,15.300514285714286,7.470728571428571,700
2024-03-29,19753.13,28.218757142857143,7.498857142857142,2.8663857142857143,12.546642857142857,9.501142857142858,700
2024-03-30,14533.39,20.761985714285714,9.009871428571428,4.313171428571429,14.596442857142858,7.9901285714285715,700
2024-03-31,14571.17,20.815957142857144,8.938228571428573,4.561942857142857,13.271314285714286,8.061771428571427,700
2024-04-01,18761.954999999998,26.802792857142855,9.542757142857143,5.7157285714285715,13.984457142857142,7.457242857142857,700
2024-04-02,18425.025,26.32146428571429,10.7121,7.654614285714285,15.700571428571427,6.2879,700
2024-04-03,18456.64,26.36662857142857,10.460842857142858,6.412942857142857,14.445514285714287,6.5391571428571424,700
2024-04-04,18660.08,26.657257142857144,10.220285714285714,5.679714285714286,13.409857142857142,6.779714285714286,700
2024-04-05,18524.43,26.463471428571427,10.459314285714285,7.1066142857142856,16.00037142857143,6.540685714285715,700
2024-04-06,13901.625,19.859464285714285,9.922828571428571,5.351814285714286,16.3077,7.077171428571429,700
2024-04-07,14267.195,20.38170714285714,9.548257142857143,5.181114285714286,14.378242857142858,7.4517428571428574,700
2024-04-08,18191.46,25.9878,11.1482,7.011400000000001,17.201171428571428,5.8518,700
2024-04-09,18670.13,26.671614285714288,9.957814285714287,6.364285714285714,14.59982857142857,7.042185714285714,700
2024-04-10,17977.215,25.681735714285715,12.066514285714286,7.601814285714285,17.150185714285712,4.933485714285713,700
2024-04-11,17839.97,25.48567142857143,12.04657142857143,8.177771428571427,17.280285714285714,4.953428571428572,700
2024-04-12,18275.25,26.1075,10.7113,6.930285714285714,16.630185714285712,6.2946285714285715,700
2024-04-13,13450.72,19.215314285714285,11.460657142857142,6.960157142857143,17.08267142857143,5.539342857142857,700
2024-04-14,13073.17,18.675957142857143,11.63797142857143,9.03667142857143,17.606185714285715,5.362028571428572,700
2024-04-15,17249.204999999998,24.641721428571426,13.197014285714285,8.826257142857143,18.521257142857145,3.8029857142857146,700
2024-04-16,17556.115,25.08016428571429,12.84635714285714,9.273685714285714,18.31962857142857,4.284728571428572,700
2024-04-17,18045.01,25.77858571428571,11.663585714285714,7.332114285714285,16.123285714285714,5.336414285714286,700
2024-04-18,17474.475,24.96353571428571,12.797099999999999,8.593828571428572,18.181428571428572,4.2029,700
2024-04-19,18295.995,26.137135714285712,11.460928571428571,7.384042857142857,15.993500000000001,5.539071428571429,700
2024-04-20,12988.56,18.555085714285713,12.130557142857144,8.005814285714285,16.894414285714287,4.870857142857143,700
2024-04-21,12280.73,17.5439,14.492542857142858,9.794771428571428,19.276685714285716,2.7902571428571425,700
2024-04-22,17717.13,25.310185714285716,12.443242857142858,9.554471428571429,17.507571428571428,4.556757142857143,700
2024-04-23,17083.675,24.40525,13.98707142857143,9.3131,18.937428571428573,3.0129285714285716,700
2024-04-24,18112.0,25.874285714285715,11.878671428571428,8.809271428571428,16.889857142857142,5.133728571428572,700
2024-04-25,17795.32,25.421885714285715,12.11647142857143,9.079857142857142,18.116185714285713,4.883528571428571,700
2024-04-26,16990.395,24.27199285714286,13.632914285714284,9.6019,19.131914285714284,3.3670857142857145,700
2024-04-27,12609.165,18.01309285714286,13.389242857142856,9.38272857142857,18.395,3.610757142857143,700
2024-04-28,12736.16,18.194514285714284,12.785542857142856,8.892885714285713,17.574114285714284,4.2144571428571425,700
2024-04-29,17354.79,24.792557142857145,13.389757142857142,8.920314285714285,18.84182857142857,3.610242857142857,700
2024-04-30,17330.955,24.758507142857145,13.610214285714285,9.5759,18.613028571428572,3.389785714285714,700
2024-05-01,16721.555,23.887935714285714,14.134342857142858,9.616942857142856,20.470342857142857,2.9261714285714286,700
2024-05-02,16987.83,24.268328571428572,13.499414285714286,9.698485714285715,18.096785714285716,3.9093142857142857,700
2024-05-03,16068.65,22.955214285714284,15.553714285714285,12.430514285714285,20.098414285714284,1.6802000000000001,700
2024-05-04,12116.78,17.309685714285717,15.041142857142857,11.405071428571429,20.963228571428573,2.356514285714286,700
2024-05-05,11625.32,16.607599999999998,15.613457142857143,11.96492857142857,20.5889,1.6841571428571434,700
2024-05-06,16192.19,23.131700000000002,14.996442857142858,10.886357142857143,21.84815714285714,2.003557142857143,700
2024-05-07,16831.475,24.044964285714283,13.985014285714286,9.450157142857144,18.9152,3.0308571428571427,700
2024-05-08,16250.625,23.21517857142857,15.584171428571429,11.248357142857143,20.47452857142857,1.5123714285714283,700
2024-05-09,15936.56,22.766514285714283,16.589585714285715,12.964314285714286,21.1435,1.2425428571428574,700
2024-05-10,15759.645,22.51377857142857,16.733999999999998,13.10387142857143,20.93822857142857,0.9400571428571426,700
2024-05-11,11493.405,16.419150000000002,16.082285714285714,11.645914285714285,21.585900000000002,1.092914285714286,700
2024-05-12,11400.925,16.287035714285715,16.3393,12.053899999999999,21.393771428571426,1.0129428571428571,700
2024-05-13,15674.4,22.392,16.7453,12.738985714285716,21.7027,1.1213571428571425,700
2024-05-14,15724.675,22.46382142857143,17.784985714285714,13.009842857142857,23.68781428571429,0.5159428571428574,700
2024-05-15,16180.93,23.115614285714287,15.80042857142857,10.847157142857144,20.721285714285713,1.6738428571428572,700
2024-05-16,16033.9,22.905571428571427,15.7709,11.066742857142858,20.487314285714287,1.5759142857142856,700
2024-05-17,15981.935,22.831335714285714,16.483785714285712,13.70037142857143,22.607714285714284,1.492185714285714,700
2024-05-18,11101.23,15.8589,18.176728571428573,14.25552857142857,24.47792857142857,0.19039999999999993,700
2024-05-19,11328.815,16.18402142857143,17.263785714285714,13.447085714285713,22.025457142857142,0.8283142857142858,700
2024-05-20,16234.55,23.192214285714286,15.636371428571428,11.90772857142857,20.8131,1.8287285714285717,700
2024-05-21,15740.545,22.486492857142856,17.893457142857145,14.400714285714285,22.943128571428574,0.4940999999999998,700
2024-05-22,16286.695,23.266707142857143,16.410557142857144,12.584328571428573,21.963514285714286,1.639042857142857,700
2024-05-23,15777.7,22.53957142857143,17.02787142857143,12.972885714285715,22.490485714285715,1.2346000000000001,700
2024-05-24,15838.69,22.6267,17.433214285714286,14.382885714285715,22.010185714285715,0.9267571428571424,700
2024-05-25,11352.19,16.217414285714288,18.5733,14.163014285714286,23.922414285714282,0.3403285714285715,700
2024-05-26,11665.16,16.664514285714287,15.565628571428572,11.908128571428572,21.330757142857145,1.4997999999999998,700
2024-05-27,15398.485,21.997835714285713,20.525542857142856,15.69902857142857,25.301128571428574,0.0,700
2024-05-28,15501.775,22.145392857142856,18.3342,13.839571428571427,24.282914285714288,0.28387142857142866,700
2024-05-29,15924.9,22.74985714285714,17.31487142857143,13.057957142857143,22.444885714285714,0.9297571428571427,700
2024-05-30,15386.555,21.98079285714286,18.596014285714283,15.164657142857143,23.75257142857143,0.014228571428571547,700
2024-05-31,15682.13,22.403042857142857,17.948014285714287,13.252542857142858,23.549085714285717,0.2470857142857142,700
2024-06-01,11033.14,15.76162857142857,18.436357142857144,15.172985714285714,23.281242857142857,0.6873571428571431,700
2024-06-02,11139.33,15.913328571428572,17.733999999999998,14.732914285714287,22.745942857142857,0.5485999999999999,700
2024-06-03,15652.155,22.36022142857143,17.847714285714286,14.97457142857143,23.188685714285715,0.6473857142857141,700
2024-06-04,15503.49,22.147842857142855,19.271071428571428,15.240142857142859,24.66825714285714,0.2713000000000001,700
2024-06-05,15307.94,21.868485714285715,18.341414285714286,14.020514285714286,22.592985714285714,0.3639714285714287,700
2024-06-06,15190.095,21.700135714285715,18.981142857142856,15.616885714285713,23.54412857142857,0.011857142857143023,700
2024-06-07,15252.785,21.789692857142857,18.575914285714283,15.390857142857143,23.062900000000003,0.22281428571428538,700
2024-06-08,11106.62,15.866600000000002,18.740985714285713,15.324185714285715,24.34087142857143,0.2828,700
2024-06-09,10854.24,15.506057142857143,20.568471428571428,16.362242857142856,25.18248571428571,0.0,700
2024-06-10,15313.545,21.876492857142857,19.9295,15.825971428571428,24.698100000000004,0.12257142857142853,700
2024-06-11,15224.95,21.749928571428573,19.914842857142855,16.045142857142856,24.5514,0.0022285714285713728,700
2024-06-12,15560.73,22.229614285714284,18.119028571428572,14.273757142857141,23.360385714285716,0.49054285714285695,700
2024-06-13,15314.81,21.8783,19.915714285714287,16.702828571428572,23.968528571428575,0.2618571428571429,700
2024-06-14,15156.835000000001,21.65262142857143,19.455957142857145,16.771457142857145,23.828385714285712,0.15505714285714287,700
2024-06-15,10848.13,15.49732857142857,20.755685714285715,17.578985714285714,25.3659,0.0,700
2024-06-16,10923.385,15.604835714285715,19.712114285714286,14.515542857142856,26.141385714285715,0.31617142857142855,700
2024-06-17,15288.52,21.840742857142857,20.2124,16.070328571428572,24.745085714285715,0.12145714285714287,700
2024-06-18,15294.7,21.84957142857143,19.054928571428572,15.0417,24.59154285714286,0.0,700
2024-06-19,15144.225,21.634607142857142,18.881742857142857,15.133514285714284,24.24542857142857,0.011314285714285473,700
2024-06-20,15199.83,21.714042857142857,20.17065714285714,16.00417142857143,24.874614285714284,0.0865571428571429,700
2024-06-21,15150.965,21.644235714285713,20.685114285714285,16.80567142857143,25.96521428571429,0.0,700
2024-06-22,10787.57,15.410814285714284,20.446085714285715,16.61167142857143,25.90082857142857,0.0,700
2024-06-23,10745.815,15.351164285714287,19.9165,16.58592857142857,23.979828571428573,0.0,700
2024-06-24,15241.95,21.774214285714287,21.296171428571427,17.142242857142858,26.328300000000002,0.0,700
2024-06-25,15352.795,21.932564285714285,19.7588,16.6785,25.155942857142858,0.15415714285714288,700
2024-06-26,15212.775,21.732535714285714,20.533771428571427,16.296157142857144,25.386114285714285,0.0,700
2024-06-27,15408.625,22.01232142857143,19.7971,16.621314285714284,25.84317142857143,0.3514,700
2024-06-28,15529.905,22.18557857142857,21.933,18.26782857142857,26.7416,0.0,700
2024-06-29,11088.97,15.841385714285714,21.775199999999998,17.33814285714286,27.27292857142857,0.0,700
2024-06-30,10900.425,15.572035714285713,21.445885714285716,16.851271428571426,26.381814285714288,0.0,700
2024-07-01,15596.295,22.28042142857143,20.917442857142856,17.170442857142856,25.89597142857143,0.0,700
2024-07-02,15452.93,22.075614285714288,20.684842857142858,15.966257142857144,25.821814285714286,0.023142857142857062,700
2024-07-03,15171.425,21.673464285714285,20.794785714285716,16.301414285714284,25.5966,0.026742857142856964,700
2024-07-04,15263.58,21.805114285714286,21.4401,16.6654,26.350042857142856,0.0,700
2024-07-05,15276.35,21.823357142857144,20.14242857142857,16.0192,25.144757142857145,0.0,700
2024-07-06,11061.845,15.802635714285714,20.50822857142857,17.472657142857145,24.63445714285714,0.16240000000000027,700
2024-07-07,10903.7,15.576714285714287,22.13092857142857,18.09547142857143,28.320342857142858,0.0,700
2024-07-08,15544.38,22.20625714285714,20.2751,16.059042857142856,26.21927142857143,0.1994142857142857,700
2024-07-09,15179.17,21.684528571428572,21.671114285714285,17.842242857142857,27.217085714285712,0.0,700
2024-07-10,15423.7,22.033857142857144,21.774057142857142,17.2924,26.766228571428574,0.17779999999999993,700
2024-07-11,15431.89,22.04555714285714,21.12442857142857,17.21767142857143,25.251128571428573,0.15679999999999988,700
2024-07-12,15272.085,21.817264285714284,21.667971428571427,17.965771428571426,26.651042857142855,0.0,700
2024-07-13,11094.375,15.849107142857143,22.9085,19.46572857142857,28.324271428571432,0.030085714285714462,700
2024-07-14,11018.945,15.741349999999999,20.278257142857143,16.912042857142858,24.840657142857143,0.03920000000000015,700
2024-07-15,15430.43,22.04347142857143,20.069014285714285,15.8606,25.290685714285715,0.2094428571428572,700
2024-07-16,15455.995,22.07999285714286,22.492957142857144,19.2995,26.429771428571428,0.0,700
2024-07-17,15382.975,21.97567857142857,21.914671428571427,16.936514285714285,27.80672857142857,0.0,700
2024-07-18,15438.2,22.05457142857143,19.24845714285714,14.991114285714287,23.9162,0.6202,700
2024-07-19,15549.06,22.212942857142856,21.111428571428572,16.848785714285714,26.09282857142857,0.0,700
2024-07-20,10973.99,15.677128571428572,20.32915714285714,16.21682857142857,25.141142857142857,0.0,700
2024-07-21,10976.98,15.6814,20.584,16.602228571428572,25.825928571428573,0.0,700
2024-07-22,15572.005,22.24572142857143,21.039214285714284,16.56022857142857,26.2517,0.0,700
2024-07-23,15399.095,21.998707142857143,20.487385714285715,17.053485714285713,27.486242857142855,0.22260000000000002,700
2024-07-24,15299.97,21.8571,20.417571428571428,16.90497142857143,25.486357142857145,0.18167142857142862,700
2024-07-25,16006.565,22.866521428571428,19.666957142857143,15.369257142857142,25.110042857142854,0.6745857142857145,700
2024-07-26,15349.825,21.92832142857143,21.01112857142857,17.60122857142857,26.183957142857142,0.0,700
2024-07-27,11240.81,16.0583,22.1504,18.31977142857143,26.812942857142854,0.0,700
2024-07-28,10994.4,15.706285714285714,20.095657142857142,16.08187142857143,24.259757142857147,0.05880000000000024,700
2024-07-29,15378.86,21.9698,22.02817142857143,19.07362857142857,27.041557142857144,0.0,700
2024-07-30,15335.405,21.90772142857143,21.247814285714288,16.639757142857142,26.615657142857142,0.0,700
2024-07-31,15246.28,21.7804,20.682871428571428,16.980028571428573,25.92432857142857,0.0,700
2024-08-01,15647.414999999999,22.35345,23.188771428571428,19.19882857142857,27.960900000000002,0.0,700
2024-08-02,15314.07,21.877242857142857,22.652085714285715,18.955214285714284,27.10074285714286,0.0,700
2024-08-03,10979.76,15.685371428571429,20.60374285714286,16.363985714285715,25.4924,0.07212857142857164,700
2024-08-04,10850.305,15.500435714285715,20.633828571428573,15.80032857142857,25.10152857142857,0.0011571428571430307,700
2024-08-05,15207.23,21.724614285714285,20.466114285714287,16.8092,25.817899999999998,0.0,700
2024-08-06,15234.465,21.76352142857143,20.87572857142857,15.9868,26.09925714285714,0.05098571428571425,700
2024-08-07,15480.95,22.11564285714286,21.645171428571427,17.638342857142856,27.328528571428574,0.0,700
2024-08-08,15361.105,21.944435714285714,20.544085714285714,17.20212857142857,24.78162857142857,0.15981428571428583,700
2024-08-09,15535.93,22.194185714285716,20.775142857142857,16.76142857142857,25.853842857142855,0.08678571428571429,700
2024-08-10,11038.455,15.769221428571429,20.639685714285715,16.620314285714286,24.82155714285714,0.21139999999999998,700
2024-08-11,10853.24,15.50462857142857,21.693471428571428,17.39827142857143,26.731442857142856,0.0,700
2024-08-12,15302.905,21.861292857142857,20.45862857142857,16.823071428571428,25.74694285714286,0.19208571428571417,700
2024-08-13,15302.295,21.860421428571428,20.949414285714287,15.899571428571429,26.857899999999997,0.0,700
2024-08-14,15498.515,22.140735714285714,20.150514285714287,16.828685714285715,24.654014285714286,0.385,700
2024-08-15,15253.94,21.79134285714286,20.41742857142857,16.5166,25.926785714285714,0.2638285714285714,700
2024-08-16,15571.265,22.244664285714286,20.9065,16.70942857142857,25.08792857142857,0.16894285714285726,700
2024-08-17,11040.265,15.771807142857142,19.550985714285716,14.778728571428573,24.563971428571428,0.25708571428571403,700
2024-08-18,11163.789999999999,15.948271428571427,21.20422857142857,17.318885714285713,26.693471428571428,0.11222857142857154,700
2024-08-19,15463.275,22.090392857142856,21.4861,17.40912857142857,26.55547142857143,0.10474285714285728,700
2024-08-20,15240.39,21.771985714285712,20.547185714285714,16.402942857142857,25.51391428571429,0.15488571428571435,700
2024-08-21,15239.185,21.770264285714283,20.396214285714287,16.767257142857144,25.852999999999998,0.0,700
2024-08-22,15239.59,21.770842857142856,19.7396,15.745671428571427,25.367757142857144,0.0,700
2024-08-23,15419.09,22.027271428571428,20.189700000000002,15.333842857142859,25.11442857142857,0.12737142857142877,700
2024-08-24,10956.994999999999,15.652849999999999,20.460157142857145,17.034542857142856,25.3891,0.0,700
2024-08-25,10941.265,15.63037857142857,20.549599999999998,17.061700000000002,25.162357142857147,0.12368571428571422,700
2024-08-26,15225.365,21.750521428571428,19.950814285714284,15.420414285714285,24.300885714285712,0.02660000000000017,700
2024-08-27,15343.6,21.919428571428572,18.675900000000002,14.92197142857143,22.618214285714284,0.17229999999999987,700
2024-08-28,15402.965,22.004235714285713,20.3537,16.0374,25.24052857142857,0.06440000000000011,700
2024-08-29,15342.03,21.917185714285715,19.239185714285714,15.49302857142857,25.16284285714286,0.03715714285714276,700
2024-08-30,15362.164999999999,21.94595,18.728257142857142,15.66887142857143,23.365571428571428,0.2645000000000001,700
2024-08-31,11149.375,15.927678571428572,18.834414285714285,15.337128571428572,23.61694285714286,0.3054857142857144,700
2024-09-01,11310.225,16.157464285714287,20.339714285714283,15.754557142857143,25.18738571428571,0.25899999999999995,700
2024-09-02,15688.785,22.41255,18.592042857142857,14.972185714285715,24.060485714285715,0.5974857142857145,700
2024-09-03,15401.185,22.001692857142856,20.87267142857143,17.10662857142857,25.063185714285712,0.02371428571428563,700
2024-09-04,15268.595,21.81227857142857,19.430285714285716,15.090485714285714,24.24022857142857,0.3113142857142858,700
2024-09-05,15419.695,22.028135714285714,18.714485714285715,14.705,24.240700000000004,0.5019000000000002,700
2024-09-06,15664.625,22.378035714285716,18.153785714285714,13.419371428571427,22.816585714285715,0.24191428571428564,700
2024-09-07,11177.84,15.968342857142858,18.945171428571427,15.070300000000001,23.67272857142857,0.2522714285714288,700
2024-09-08,11084.76,15.83537142857143,18.7824,15.524614285714286,23.64715714285714,0.0947571428571431,700
2024-09-09,15556.06,22.222942857142858,18.0881,14.710242857142857,23.1654,0.5439428571428568,700
2024-09-10,15427.005,22.03857857142857,17.5705,12.315714285714286,22.803528571428572,0.2742714285714285,700
2024-09-11,15754.69,22.506700000000002,17.564342857142854,12.951128571428573,22.205457142857142,0.9033285714285718,700
2024-09-12,15976.09,22.822985714285714,18.376885714285713,14.8117,22.822757142857142,0.8712571428571431,700
2024-09-13,16293.205,23.276007142857143,15.8219,11.402542857142857,21.63602857142857,1.5512285714285712,700
2024-09-14,11249.72,16.07102857142857,18.39231428571429,15.519385714285713,23.493971428571427,0.8207714285714285,700
2024-09-15,11316.59,16.166557142857144,16.850257142857142,13.194371428571428,22.311828571428574,0.7772428571428573,700
2024-09-16,15607.33,22.296185714285713,17.737871428571427,13.212885714285715,22.151442857142857,0.4570285714285714,700
2024-09-17,15454.92,22.078457142857143,18.162614285714287,13.549185714285715,23.126785714285713,0.008914285714285524,700
